,tweet,label
6480,"['asli', 'kusut', 'hahahaa']",Sad
6481,"['lingkung', 'sehat', 'pindah', 'rumah', 'oke', 'kadang', 'sedih', 'tinggal', 'rumah', 'kenang']",Sad
6482,"['reyna', 'tuh', 'beliin', 'martabak', 'emak', 'jesi', 'mas', 'al', 'sedih', 'nino', 'dower', 'bilang', 'mb', 'andin', 'kasihan', 'mas', 'al']",Sad
6483,"['malam', 'keburu', 'tidur', 'pagi', 'nang', 'kagett', 'denise', 'ngonfirm', 'sedih', 'aa', 'moga', 'jalan', 'pilih', 'denise', 'diaa', 'bahagia', 'sukses', 'teruss', 'denisee', 'asli', 'kenang', 'ngestan', 'sn', 'jaman', 'denise', 'keinget', 'kangen']",Sad
6484,"['fase', 'nang', 'bawaanya', 'sedih', 'sedih']",Sad
6485,"['jerawat', 'radang', 'on', 'off', 'sedih']",Sad
6486,"['sakit', 'sedih', 'gara', 'foto', 'percaya', 'bawa', 'kapal', 'series', 'always', 'together', 'sedih', 'gara', 'komen', 'ngedrag', 'ngebandingin', 'momen', 'bawa', 'kapal', 'belah', 'bedah', 'tuh', 'jau']",Sad
6487,"['sedih', 'gaoaoa', 'moga', 'tahun', 'ngehype', 'birthday', 'jisung']",Sad
6488,"['sedih', 'si', 'maraton', 'manifest', 'bulgasal', 'gjdd', 'truss']",Sad
6489,"['kecewa', 'putus']",Sad
6490,"['rindu', 'sajak', 'sentuh', 'kalimat', 'pucat', 'keriput', 'lengan', 'ibunda', 'elus', 'hangat', 'sepi', 'kulit']",Sad
6491,"['lari', 'pagi', 'kuat', 'beibih', 'mas', 'crush', 'pergi', 'sedih']",Sad
6492,"['smnga', 'cepat', 'selesai', 'sedih', 'mrka', 'ptus', 'slng', 'sayang', 'tega', 'jdinya', 'sedih']",Sad
6493,"['sedih', 'ppg']",Sad
6494,"['allah', 'farr', 'duka', 'hhuhupdhl', 'ngepost', 'mbatin', 'kcg', 'fara', 'lucuk', 'bgtknp', 'pergigapapaa', 'faar', 'meng', 'tenang', 'disanaa', 'sedih', 'yaa', 'meng', 'sedih']",Sad
6495,"['sepi', 'bikin', 'dingin', 'sepi', 'eak']",Sad
6496,"['fans', 'sedih', 'semangat', 'aing', 'ngalamin', 'kek', 'gin', 'football', 'manager', 'wkwk']",Sad
6497,"['sedih', 'bestie', 'habis', 'makan', 'suruh', 'minum', 'moots']",Sad
6498,"['yahh', 'sumpah', 'sedih', 'lohh', 'walopun', 'zi', 'fans', 'sedih', 'lohh', 'mimpi', 'buruk', 'fandom', 'tuh', 'kaya']",Sad
6499,"['nonton', 'film', 'sepi', 'boom', 'nang']",Sad
6500,"['sedih', 'akun', 'belah', 'dfb', 'convomf', 'convomfs', 'moviemenfess', 'beame']",Sad
6501,"['sedih', 'tinggal', 'didik']",Sad
6502,"['meriang', 'nonton', 'sedih']",Sad
6503,"['pagi', 'bang', 'jon', 'nie', 'kangen', 'oceh', 'bang', 'jon', 'sepi', 'tl', 'mimin']",Sad
6504,"['minggu', 'asa', 'sepi', 'musik']",Sad
6505,"['sedih', 'ngemis', 'huft']",Sad
6506,"['iya', 'sedih']",Sad
6507,['sedih'],Sad
6508,"['allah', 'nang', 'peran', 'badguy', 'bikin', 'sedih']",Sad
6509,"['denise', 'ih', 'gila', 'sedih', 'denise', 'deg', 'jantung']",Sad
6510,['sedih'],Sad
6511,"['sedih', 'perform', 'member', 'gegara', 'jiyoon', 'sehat', 'get well soon', 'jiyoon']",Sad
6512,"['pagi', 'sedih']",Sad
6513,"['pagi', 'bangun', 'asa', 'campur', 'aduk', 'emosi', 'sedih', 'bingung', 'ngapain', 'tuh', 'waktu', 'putar', 'betah', 'rumah']",Sad
6514,"['denise', 'sedih', 'vine', 'ent', 'ngelepas', 'anak', 'multitalenta', 'gimana', 'jalan']",Sad
6515,"['page', 'jujur', 'si', 'tulus', 'paut', 'kasihan', 'ikhlas', 'harap', 'mu', 'kecewa']",Sad
6516,"['fase', 'sedih', 'cerita']",Sad
6517,"['ampun', 'sedih']",Sad
6518,"['denise', 'out', 'secret', 'number', 'sedih', 'baca']",Sad
6519,"['teman', 'lockey', 'bilang', 'gin', 'coba', 'group', 'bias', 'yaallah', 'sedih']",Sad
6520,"['ihh', 'sedih', 'bgtt']",Sad
6521,"['astungkaraa', 'oh', 'grgr', 'sedih']",Sad
6522,"['hidup', 'sepi', 'ye']",Sad
6523,"['sahabat', 'sepi', 'sunyi', 'akrab']",Sad
6524,"['sedih', 'liat']",Sad
6525,"['sedih', 'tengok', 'argue', 'pasal', 'islamic', 'financing', 'tindas', 'ja', 'la', 'manfaat', 'islam', 'basically', 'ja', 'tukar', 'term', 'arabic', 'sikit', 'total', 'bayar', 'ja', 'konvensional', 'benda', 'cari', 'makan']",Sad
6526,"['tonton', 'kecewa']",Sad
6527,"['pagi', 'pagi', 'berita', 'sedih']",Sad
6528,"['baca', 'kalimat', 'ter', 'share', 'sungguh', 'asa', 'takut', 'hantu', 'malam', 'jalan', 'sepi', 'sunyi', 'pudar', 'bawa', 'ponselku', 'potret', 'nge', 'tweet', 'area', 'terang', 'lampu', 'pulang', 'harap', 'aman', 'apess']",Sad
6529,"['sedih', 'kayak', 'ikhlas', 'ngerti', 'seh']",Sad
6530,['sedih'],Sad
6531,"['huhu', 'iya', 'sedih', 'rela']",Sad
6532,"['sedih', 'wkwkwwk']",Sad
6533,"['kemarin', 'kecewa', 'dukung', 'ps', 'tps', 'buka', 'jati']",Sad
6534,['kecewa'],Sad
6535,"['allah', 'atuh', 'sepi', 'kakak']",Sad
6536,"['sedih', 'weekend', 'pakai', 'giat', 'kantor', 'istirahat']",Sad
6537,"['ayoo', 'new', 'acc', 'mas', 'sepi']",Sad
6538,"['sedih', 'eh', 'bangun']",Sad
6539,"['kemarin', 'malam', 'istri', 'sopir', 'serang', 'stroke', 'tinggal', 'dunia', 'innalillahi', 'innailayhi', 'rojiun', 'allahummaghfirlahaa', 'warhamhaa', 'aafihaa', 'fu', 'anhaa', 'waakrim', 'nuzulahaa', 'wawas', 'madkholahaa', 'sedih', 'marah', 'picu', 'serang', 'stroke']",Sad
6540,"['sedih', 'baca', 'putus', 'berat', 'denise', 'timbang', 'denise', 'semangat', 'lockeys']",Sad
6541,"['gatauu', 'sedih', 'liat', 'foto', 'cogan']",Sad
6542,"['lockey', 'semangat', 'yaa', 'buka', 'twitter', 'bikin', 'sedih', 'lockey', 'please', 'pengaruh', 'negatif', 'bikin', 'sedih', 'inti', 'keep', 'sopport', 'secret', 'number', 'denise']",Sad
6543,['sedih'],Sad
6544,"['senang', 'jenjang', 'karir', 'abang', 'capa', 'sedih', 'nelfon', 'sombong', 'deh', 'menejer', 'menejer', 'macem', 'macem', 'tahi', 'si', 'uang', 'jajan', 'bismillah']",Sad
6545,"['sedih', 'dengar', 'kabar', 'denise', 'bias', 'sc', 'suara', 'cakap', 'ampun', 'wish', 'can', 'hear', 'your', 'voice', 'again']",Sad
6546,"['sedih', 'denise', 'leave']",Sad
6547,"['niat', 'gaji', 'sedih', 'isip']",Sad
6548,"['morning', 'bang', 'sedih', 'bang', 'liat', 'anak', 'nang', 'kucing', 'kesayanganya', 'tabrak', 'mobil']",Sad
6549,"['lockey', 'sedih', 'denise', 'hengkang', 'secret', 'number', 'denise', 'monday', 'vocal', 'gen', 'salty', 'company']",Sad
6550,"['sedih', 'jual']",Sad
6551,"['ngapain', 'dipacarin', 'kasih', 'tinggal', 'nikah', 'sedih', 'sesal']",Sad
6552,"['dirumaah', 'ka', 'sedih', 'kucing', 'barusan', 'tinggal']",Sad
6553,"['sedih', 'dengernya']",Sad
6554,['sedih'],Sad
6555,"['pas', 'cheongsan', 'peluk', 'onjo', 'allah', 'teriak', 'pergi', 'ahelah', 'nang', 'pas', 'namra', 'gigit', 'onjo', 'namra', 'teriak', 'frustasi', 'merinding', 'sedih', 'pas', 'anak', 'nyamperin', 'namra', 'rooftop', 'nang']",Sad
6556,['sedih'],Sad
6557,"['sedih', 'jisoo', 'lirik', 'dm']",Sad
6558,"['dewasa', 'kecewa']",Sad
6559,"['sibuk', 'kuliah', 'praktikum', 'offline', 'bolak', 'lab', 'kost', 'suka', 'capai', 'sempet', 'buka', 'twt', 'sedih']",Sad
6560,"['sedih', 'nderr']",Sad
6561,"['mending', 'pc', 'dibanyakin', 'deh', 'rugi', 'kontrak', 'dreamies', 'tahun', 'pc', 'nct', 'dream', 'tahun', 'sedih', 'photocardnya']",Sad
6562,"['sedih', 'woy', 'tolong']",Sad
6563,"['kecewa', 'ngebatin', 'level', 'gimana', 'gimana', 'ampe', 'pasrah']",Sad
6564,"['angin', 'malam', 'sapa', 'cengkam', 'sepi', 'senyum', 'manik', 'indah', 'tatap', 'senyum']",Sad
6565,"['sedih', 'aing']",Sad
6566,['sedih'],Sad
6567,"['teman', 'lockeys', 'baca', 'sedih']",Sad
6568,"['read', 'this', 'before', 'dengar', 'lagu', 'mark', 'so', 'dengar', 'tweet', 'sedih', 'do', 'sena', 'lagu']",Sad
6569,"['kontrak', 'sedih', 'bgtt']",Sad
6570,"['langit', 'sedih', 'turun']",Sad
6571,"['lupa', 'join', 'pin', 'ku', 'yaa', 'sepi', 'huhu', 'thank', 'moga', 'cepat', 'bigwin', 'yaa']",Sad
6572,"['ah', 'sedih']",Sad
6573,"['musik', 'sedih']",Sad
6574,"['sedih', 'ajaa', 'really', 'hope', 'could', 'change', 'the', 'destiny', 'kuat', 'ngubah', 'takdir']",Sad
6575,"['sedih', 'hubung', 'at', 'the', 'end', 'of', 'the', 'day', 'bakala', 'stranger']",Sad
6576,"['ih', 'sedih', 'bayanginnya', 'gimanapun', 'capai']",Sad
6577,['sepi'],Sad
6578,['sedih'],Sad
6579,"['marah', 'sedih']",Sad
6580,"['sedih', 'bngett', 'liat', 'xiaojun', 'maaf', 'krena', 'wayv', 'coba']",Sad
6581,"['aya', 'sedih']",Sad
6582,['kecewa'],Sad
6583,"['bangun', 'tidur', 'woyy', 'elah', 'sedih', 'denise', 'left', 'positif', 'thinking', 'coba', 'ot', 'vine', 'umum', 'resmi', 'agenshit']",Sad
6584,"['sedih', 'hancur', 'jjur', 'sakit', 'beet', 'bicara', 'mamak', 'sn', 'bicara']",Sad
6585,"['sedih', 'ener', 'posisi', 'pram', 'or', 'niskala']",Sad
6586,"['buset', 'sedih', 'wkwk']",Sad
6587,"['allah', 'ampe', 'ekskul', 'grgr', 'dibangunin', 'sedih']",Sad
6588,"['lockey', 'sedih', 'liat', 'gambar']",Sad
6589,['sedih'],Sad
6590,"['kasihan', 'sedih', 'cari', 'aman', 'foto', 'upload', 'dunia', 'homo']",Sad
6591,"['sedih', 'mati', 'tinggal', 'sayang']",Sad
6592,"['sedih', 'liat', 'foto', 'cogan']",Sad
6593,"['noo', 'eter', 'niat', 'cari', 'kembar', 'sedih']",Sad
6594,"['sesat', 'tangis', 'hadir', 'kunjung', 'hadir', 'dar', 'abar', 'sadar', 'damai', 'jalan', 'lurus', 'hadir', 'sosok']",Sad
6595,"['buka', 'twt', 'ky', 'sepi']",Sad
6596,"['pjj', 'pjj', 'sedih', 'ketemu', 'sayang']",Sad
6597,"['udahin', 'segitu', 'sepi', 'dilanjutin', 'bingung']",Sad
6598,"['bikin', 'sedih', 'baca']",Sad
6599,"['kecewa', 'senang']",Sad
6600,"['sedih', 'anjerr', 'ngomongnya', 'gimana', 'asa', 'singgung']",Sad
6601,"['job', 'sepi']",Sad
6602,"['iya', 'mah', 'kak', 'tunda', 'alas', 'stdkny', 'beda', 'cerita', 'bnran', 'tolak', 'rezeki', 'alias', 'hadir', 'anak', 'topik', 'diskusi', 'sedih', 'si', 'hak', 'agama']",Sad
6603,"['heran', 'mas', 'pagi', 'nyinyir', 'yaampun', 'gimana', 'suka', 'sedih', 'yaa', 'even', 'sibuk', 'brusaha', 'cari', 'begituu']",Sad
6604,"['sedih', 'segitu', 'tweet', 'ku', 'bantu', 'bantu', 'hitung', 'terima', 'kasih', 'moga', 'allah', 'ganti']",Sad
6605,"['ain', 'lockey', 'but', 'feel', 'bad', 'for', 'that', 'lockey', 'sedih', 'yaa', 'wish', 'all', 'the', 'best', 'for', 'denise', 'secret', 'number', 'and', 'lockey', 'semangat', 'lockey', 'dukung', 'denise', 'sn']",Sad
6606,['sedih'],Sad
6607,"['bangst', 'enjoy', 'sedih', 'sedih', 'suka', 'tahan', 'sedih', 'nang', 'stress', 'relief', 'ku', 'kisah', 'angst']",Sad
6608,"['sabar', 'sedih']",Sad
6609,"['pusing', 'sedih', 'kangen', 'rumah']",Sad
6610,['sedih'],Sad
6611,"['versi', 'selesai', 'sedih']",Sad
6612,"['butuh', 'waktu', 'percaya', 'damai', 'kecewa']",Sad
6613,"['tim', 'raydu', 'liat', 'sedih', 'fak']",Sad
6614,"['nino', 'in', 'mak', 'bikin', 'anak', 'mamak', 'sedih', 'sedih', 'live', 'igeh']",Sad
6615,"['bahagia', 'bahagia', 'bilang', 'kontak', 'batin', 'takut', 'salah', 'anggap', 'pure', 'kontak', 'batin', 'terkadang', 'bikin', 'kecewa', 'ulang', 'bilang', 'care', 'iya']",Sad
6616,"['lagu', 'sedih', 'campur', 'asa', 'beuhh', 'makinn']",Sad
6617,"['sedih', 'waktu', 'kucing']",Sad
6618,"['sedih', 'la', 'takde', 'kawan']",Sad
6619,"['fess', 'es', 'krim', 'susah', 'cari', 'sender', 'sedih']",Sad
6620,"['sedih', 'depat', 'anjirr']",Sad
6621,"['pasar', 'sepi']",Sad
6622,"['halah', 'gugur', 'lawan', 'pasang', 'kecewa', 'taktik']",Sad
6623,"['makan', 'nder', 'sedih']",Sad
6624,"['astaga', 'sedih', 'denise', 'tuh', 'favorit', 'suara']",Sad
6625,"['posisi', 'sedih', 'waanjai', 'sisi', 'mewgulf', 'sumber', 'bahagia', 'candu', 'sisi', 'tuh', 'salah', 'malam', 'overthinking', 'do', 've', 'to', 'leave', 'them', 'gimana', 'pergi', 'sumber', 'bahagia']",Sad
6626,"['sedih', 'sedih', 'nunaa']",Sad
6627,"['habis', 'liat', 'berita', 'denise', 'sedih', 'vocalnya', 'bagus', 'sn']",Sad
6628,"['teel', 'sepi', 'gimana', 'sepi']",Sad
6629,"['wml', 'rules', 'done', 'akun', 'ika ruyanah', 'semogaa', 'jaehwan', 'baejin', 'sembuh', 'sedih', 'liatnyaa']",Sad
6630,"['judul', 'temlenmu', 'bikin', 'bahak', 'abis', 'mbah', 'jalan', 'saksi', 'gembala', 'menang', 'sedih']",Sad
6631,"['lemas', 'maszehh', 'nama', 'kadang', 'bikin', 'bahagia', 'kadang', 'kecewa']",Sad
6632,"['naeun', 'suka', 'lagu', 'sedih', 'dengar', 'lagu', 'lagu', 'gambar', 'suasana', 'hati']",Sad
6633,"['kayak', 'tim', 'baby', 'kecewa']",Sad
6634,"['sempet', 'sedih', 'pas', 'dengar', 'tahun', 'kemarin', 'kq', 'minus', 'kayak', 'grgr', 'kingdom', 'moga', 'tahun', 'berlipatlipat', 'gandaa']",Sad
6635,"['sedih', 'bf', 'pergi', 'pagi', 'haha', 'bff', 'pergi', 'sbb', 'busy']",Sad
6636,"['lagu', 'indah', 'sedih']",Sad
6637,"['kecewa', 'out', 'bareng', 'cr', 'kemarin', 'aduh']",Sad
6638,"['sedih', 'sakit', 'malam', 'minum', 'obat']",Sad
6639,"['sedih', 'kulkas', 'isi', 'bunga', 'es', 'sayur']",Sad
6640,"['paket', 'ko', 'kirim', 'mesennya', 'meni', 'sedih', 'ih', 'asa', 'lilaa']",Sad
6641,"['sedih', 'lapang', 'rekan', 'pensiun', 'pakai', 'atur', 'uu', 'ciptaker', 'inskontitusional', 'uang', 'sangon', 'minim']",Sad
6642,"['pas', 'liat', 'lirik', 'mark', 'sungguh', 'sedih', 'jahat', 'depress', 'idol', 'hilang', 'child', 'karya', 'kadang', 'hujat']",Sad
6643,"['ih', 'queen', 'aunty', 'sedih']",Sad
6644,"['tengah', 'malam', 'suka', 'sedih', 'larut', 'larut', 'kaya', 'kelebat', 'kepala', 'tuh', 'whyy']",Sad
6645,"['sepi', 'lari', 'telusur', 'mimpi', 'kunjung', 'tepi']",Sad
6646,"['warded', 'muka', 'sedih', 'je']",Sad
6647,"['kecewa', 'me']",Sad
6648,"['ah', 'denise', 'nyanyi', 'yeposo', 'double', 'sedih', 'sedih', 'denise', 'sedih', 'jae', 'hdh']",Sad
6649,"['mvs', 'nonton', 'sekian', 'mewek', 'recommended', 'nonton', 'sedih', 'sedih']",Sad
6650,"['kesal', 'sedih', 'alias', 'kecewa', 'tdnya', 'semangat', 'wts', 'loyo']",Sad
6651,"['kak', 'laraa', 'cepat', 'sembuh', 'yallah', 'sedih', 'istirahat']",Sad
6652,"['mute', 'word', 'sedih', 'hemat', 'penven', 'jajan']",Sad
6653,"['sedih', 'tengkar', 'cemburu', 'win', 'ngembek']",Sad
6654,['kecewa'],Sad
6655,"['pantes', 'yh', 'waktu', 'kamis', 'wajah', 'ell', 'tuh', 'kek', 'lemas', 'kaca', 'kaca', 'sedih', 'sakit', 'suka', 'nang', 'sembuh', 'hiks']",Sad
6656,"['gara', 'gara', 'fanart', 'liat', 'thomaya', 'sedih', 'pikir', 'yoimiya']",Sad
6657,"['tonton', 'kecewa']",Sad
6658,"['nonton', 'ku', 'rumah', 'sedih', 'kawan', 'ajak']",Sad
6659,"['senang', 'sedih', 'pergi', 'kenal', 'bidadari']",Sad
6660,"['sedih', 'plss', 'get', 'well', 'soon', 'dayeon']",Sad
6661,"['ape', 'la', 'mama', 'maaf', 'sayang', 'mama', 'jaga', 'dhyan', 'mama', 'leka', 'maaf', 'sayang', 'cepat', 'sembuh', 'dhyan', 'awak', 'demam', 'pn', 'demam', 'malam', 'nampak', 'awak', 'sedih', 'mama']",Sad
6662,"['sumpah', 'sedih', 'denise']",Sad
6663,"['ngestan', 'sn', 'sedih', 'allah']",Sad
6664,"['iya', 'sedih', 'tunggu', 'comeback', 'sn']",Sad
6665,"['sedih', 'foto', 'sopi', 'diapus']",Sad
6666,"['sedih', 'gila', 'denise']",Sad
6667,"['salah', 'klub', 'musim', 'tantang', 'gelar', 'kompetisi', 'kecewa', 'kecewa', 'klub', 'klub', 'pnh', 'drama', 'prestasi', 'musim', 'kandang', 'bahan', 'olok', 'bhkn', 'bahas', 'bola']",Sad
6668,['sedih'],Sad
6669,"['kd', 'sedih', 'si', 'pusing', 'ja', 'pang']",Sad
6670,"['ngerti', 'ngapain', 'sedih']",Sad
6671,"['ora', 'sedih', 'yo', 'kayak', 'we', 'barang', 'wing', 'upload', 'nif', 'wkwkwk']",Sad
6672,"['maknae', 'suka', 'kek', 'gin', 'kek', 'hyungnya', 'sedih', 'mewek', 'maknae', 'asil', 'sedih', 'kaya', 'nang', 'kamera', 'utama', 'maknae', 'big', 'hit', 'tubatu', 'sukses']",Sad
6673,"['sedih', 'keluh']",Sad
6674,"['tenang', 'hilang', 'sepi', 'sepi']",Sad
6675,"['omg', 'lagu', 'dengar', 'taktahu', 'relation', 'sedih', 'gila', 'mv']",Sad
6676,"['foundation', 'shiseido', 'syncroskin', 'kasi', 'hadiah', 'ultahnya', 'bagus', 'harga', 'ml', 'sedih']",Sad
6677,"['sedih', 'njirr', 'pagi', 'pagi', 'kabar', 'gin', 'thanks', 'denise', 'secret', 'number', 'lockeys', 'fans', 'hati', 'lockeys']",Sad
6678,"['tulis', 'anak', 'cewek', 'bayangin', 'besok', 'usia', 'ngurusin', 'mbak', 'anin', 'sedih', 'bangga', 'campur', 'aduk']",Sad
6679,"['sedih', 'waktu', 'orangtua', 'hilang', 'jaya', 'wkwkw', 'order', 'makanann', 'mcd', 'phd', 'kfc', 'order', 'nunggu', 'menang', 'giveaway', 'batas', 'beli', 'hemat', 'sedih', 'nama', 'dunia', 'muter']",Sad
6680,"['iya', 'cocok', 'huhu', 'sedih', 'gapapaa']",Sad
6681,"['nder', 'kayak', 'gara', 'quarantine', 'deh', 'maju', 'santai', 'nervous', 'tremor', 'bagus', 'maju', 'tuh', 'enjoy', 'waktu', 'bicara', 'buyar', 'tremor', 'disiapin', 'ilang', 'deh', 'sedih']",Sad
6682,"['sedih', 'denise', 'sn']",Sad
6683,"['huhu', 'pendek', 'buka', 'ig', 'kadang', 'tuh', 'notif', 'live', 'suka', 'sedih']",Sad
6684,"['ih', 'sedih', 'mah', 'tega']",Sad
6685,"['sedih', 'dikabarin', 'ayangk']",Sad
6686,"['sedih', 'wak']",Sad
6687,"['sedih', 'bub']",Sad
6688,"['kecewa', 'harap']",Sad
6689,"['barusan', 'nonton', 'sedih', 'ngeliat', 'il', 'rak', 'anak', 'si', 'ha', 'so', 'salah', 'sangka']",Sad
6690,"['duh', 'gimana', 'buka', 'pola', 'pikir', 'gin', 'sedih', 'ngebacanya']",Sad
6691,['sedih'],Sad
6692,"['langit', 'jatuh', 'bulir', 'bulir', 'sedih', 'sakit', 'sungguh', 'sungguh', 'hapus', 'dosa', 'kenang']",Sad
6693,"['bahagia', 'kecewa']",Sad
6694,"['sedih', 'sesal', 'kenal', 'bawa', 'pas', 'pas', 'series', 'tuh', 'adem', 'ayem', 'moment', 'isi', 'tuh', 'war', 'jujur', 'awam', 'kenal', 'bawa']",Sad
6695,"['bimbim', 'sedih', 'bong']",Sad
6696,"['hp', 'rusak', 'sksk', 'sedih']",Sad
6697,"['sepi', 'wkwk']",Sad
6698,"['gila', 'lockey', 'stay', 'strong', 'bayang', 'member', 'berita', 'member', 'grup', 'sedih', 'moga', 'trejo', 'aman']",Sad
6699,"['kecewa', 'guess']",Sad
6700,"['elanga', 'jan', 'sedih']",Sad
6701,"['sedih', 'tadu', 'malam', 'mimpi', 'jeleek', 'bangun', 'tengah', 'malam', 'nangiss', 'deress', 'tahajud', 'baca', 'doa', 'blabla', 'mimpi', 'jelek', 'mimpi', 'capeek', 'baca', 'ayat', 'kursi', 'qul', 'setan', 'pigi']",Sad
6702,"['sedih', 'tengok', 'gambar', 'cl', 'diaorg', 'meja', 'diaorg', 'full', 'bunga', 'gambar', 'ape', 'then', 'student', 'selamat', 'diaorg', 'trauma', 'tragedy', 'tuh']",Sad
6703,"['yuyur', 'kecewa', 'mhy', 'pintar', 'bikin', 'baju', 'bozz']",Sad
6704,['sedih'],Sad
6705,"['nonton', 'kim', 'sabu', 'ulang', 'kabar', 'nonton', 'net', 'bikin', 'nyaman', 'nonton', 'adegan', 'meja', 'operasi', 'diginiin', 'sumpah', 'kecewa', 'romantic', 'tayang', 'net', 'beda', 'feelnya', 'sedapet', 'kayak', 'pas', 'nonton', 'netflix']",Sad
6706,"['barusan', 'liat', 'trend', 'denise', 'sn', 'ampun', 'sedih', 'bangun', 'baca', 'ginian']",Sad
6707,"['vibe', 'pagi', 'sedih']",Sad
6708,"['sch', 'sedih', 'mingdep', 'ptm', 'huhu', 'mnaa', 'sekolah', 'tuu', 'teman', 'dekett', 'gituu', 'kloo', 'gnii', 'hh', 'sedihnyah', 'ads', 'join', 'komunitas', 'mahasiswa', 'schcampus', 'telegram', 'discord']",Sad
6709,['sedih'],Sad
6710,"['food', 'is', 'more', 'than', 'it', 'fat', 'calorie', 'counts', 'duuh', 'sedih', 'bawa', 'pulang', 'cake', 'pastry', 'riset', 'cari', 'bahan', 'bikin', 'jam', 'dikomentarin', 'aduh', 'lemak']",Sad
6711,"['denisee', 'huhu', 'pagi', 'pagi', 'sedih', 'liat', 'polaroidnya', 'kangen', 'jaman', 'who', 'dis', 'got', 'that', 'boom']",Sad
6712,"['sedih', 'sokong', 'manu', 'pagi']",Sad
6713,"['ka', 'sedih']",Sad
6714,"['sedih', 'tangan', 'sayang', 'buntung']",Sad
6715,"['huhu', 'sedih', 'on']",Sad
6716,"['ko', 'mas', 'sepi']",Sad
6717,"['sedih', 'ah', 'bias', 'denise']",Sad
6718,"['anggar', 'bangkrut', 'butuh', 'teroris', 'pakai', 'musim', 'kadang', 'muncul', 'sepi', 'muncul', 'teroris', 'aksi', 'covid', 'pas', 'perintah', 'sibuk', 'teroris', 'libur', 'perintah', 'sibuk']",Sad
6719,"['ko', 'sedih']",Sad
6720,"['cantik', 'biazaahh', 'foto', 'model', 'foto', 'konsep', 'pikir', 'mas', 'crush', 'temenku', 'sedih']",Sad
6721,"['sedih', 'deh', 'mah', 'sn', 'asa', 'lengkap']",Sad
6722,"['kecewa', 'broken', 'buang', 'sedih', 'buang', 'parah', 'si', 'move', 'on']",Sad
6723,"['serius', 'mba', 'denise', 'sedih', 'tolong', 'fansnya', 'ss', 'sedih']",Sad
6724,"['sepi', 'gasih', 'ysd']",Sad
6725,"['medsos', 'baca', 'komen', 'psi', 'peleset', 'partai', 'sampah', 'indonesia', 'sedih', 'dengar', 'percaya', 'kwalitas', 'pimpin']",Sad
6726,"['mutualan', 'beb', 'akun', 'netes', 'sepi']",Sad
6727,"['sedih', 'sumpah', 'bikin', 'tahan', 'nge', 'stan', 'secret', 'number', 'denise', 'member', 'firasat', 'denise', 'tbh', 'nerima', 'member', 'thankyou', 'denise', 'thankyou', 'secret', 'number', 'and', 'goodbye']",Sad
6728,"['happy', 'birthday', 'sedih', 'season', 'maybe', 'tiada', 'hadiah', 'silverware', 'with', 'club', 'epl', 'sah', 'tinggal', 'ucl', 'je', 'tinggal']",Sad
6729,"['sedih', 'kecewa', 'bahagia', 'tertawa']",Sad
6730,"['gaji', 'bicara', 'gaji', 'pinjam', 'uang', 'sedih', 'kieu', 'euy']",Sad
6731,"['joonyong', 'sedih', 'bgtt', 'cibee', 'kajaa']",Sad
6732,"['dear', 'hi', 'umur', 'sepupu', 'cewek', 'umur', 'nahh', 'nikah', 'mua', 'nikah', 'si', 'sodaraku', 'bilang', 'inti', 'muka', 'boros', 'skincare', 'gabikin', 'muka', 'boros', 'sedih', 'dikatain']",Sad
6733,"['pamer', 'pls', 'sedih', 'lmao']",Sad
6734,"['sorry', 'to', 'sayy', 'kbe', 'takedown', 'jujur', 'sedih', 'teh', 'tuh', 'aduh', 'debutin', 'kisah', 'kbe', 'reborn', 'cerita', 'ubah', 'pokok', 'ringan', 'alur', 'aduh', 'sorry', 'tungguin', 'cerita', 'yaa']",Sad
6735,"['waktu', 'berangkat', 'sekolah', 'salim', 'orangtua', 'salim', 'ayah', 'berangkat', 'salim', 'mama', 'sumpah', 'susah', 'tinggal', 'julurin', 'tangan', 'jalan', 'mikir', 'keras', 'tahan', 'tangis']",Sad
6736,"['pas', 'sn', 'vlive', 'soodam', 'lepas', 'denise', 'dita', 'iya', 'suasana', 'hening', 'ganti', 'topik', 'kakak', 'sn', 'sedih', 'pergi', 'denise', 'layar', 'hubung']",Sad
6737,"['sedih', 'cd']",Sad
6738,"['kadang', 'sedih', 'diampet', 'dewe', 'mumet', 'dewe']",Sad
6739,"['terkadang', 'kecewa', 'harap', 'tinggi']",Sad
6740,"['sayang', 'kemanaasiee', 'sepi', 'bgtt', 'mingyu']",Sad
6741,"['goreng', 'kuah', 'siih', 'kemarin', 'beli', 'goreng', 'kaya', 'pedas', 'pedesnya', 'kecewa']",Sad
6742,"['siang', 'pesan', 'tiket', 'ku', 'rumah', 'gojek', 'alas', 'kota', 'situ', 'kecewa', 'bgtt']",Sad
6743,"['sedih', 'dahla', 'yen', 'mahal', 'beli', 'usd']",Sad
6744,"['sedih', 'kaya', 'huhuu', 'kisah', 'mulus', 'relate', 'lirik', 'samping']",Sad
6745,"['ore', 'sedih', 'ore', 'chingu', 'la']",Sad
6746,"['sedih', 'hati', 'kretek', 'kretek', 'gimana', 'crush', 'in', 'jeon', 'jungkook', 'jeles', 'iya', 'udahlah', 'gimana', 'moga', 'jodoh', 'jungkook']",Sad
6747,"['heleh', 'padahl', 'hati', 'kecewa', 'luarbiasa']",Sad
